;ID;jenis_kelamin;pemilik_mobil;pemilik_properti;anak;pendapatan_tahunan;jenis_pendapatan;pendidikan;status_perkawinan;jenis_rumah;usia;pengalaman_kerja;telepon_seluler;telepon_kerja;telepon;ID_email;anggota_keluarga
1002;5142972;M;N;N;1;180000.0;Working;Secondary / secondary special;Single / not married;House / apartment;29.00.00;03.00;1;1;1;0;3
1003;5028569;F;Y;Y;0;315000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;43.00.00;15.00;1;0;0;1;2
1004;5114032;F;N;N;0;99000.0;Working;Higher education;Married;House / apartment;40.00.00;15.00;1;0;0;0;2
1005;5085826;F;N;N;0;351000.0;Commercial associate;Higher education;Married;House / apartment;59.00.00;03.00;1;0;1;0;2
1006;5053089;F;N;N;0;175500.0;Working;Secondary / secondary special;Single / not married;House / apartment;51.00.00;02.00;1;0;0;0;1
1007;5117753;M;Y;N;0;306000.0;Working;Secondary / secondary special;Married;House / apartment;44.00.00;05.00;1;0;0;0;2
1008;5126826;F;N;N;1;157500.0;Working;Secondary / secondary special;Civil marriage;With parents;32.00.00;10.00;1;0;0;0;3
1009;5018505;F;N;N;0;58500.0;Pensioner;Secondary / secondary special;Married;House / apartment;57.00.00;00.00;1;0;0;0;2
1010;5067893;M;Y;Y;0;292500.0;Working;Secondary / secondary special;Married;Rented apartment;47.00.00;02.00;1;0;0;0;2
1011;5048305;F;N;N;0;1.913.993.262.295.080;Working;Higher education;Separated;House / apartment;60.00.00;04.00;1;0;0;0;1
1012;5135531;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Separated;House / apartment;38.00.00;05.00;1;0;0;0;1
1013;5067019;F;Y;Y;1;247500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;47.00.00;03.00;1;0;0;1;3
1014;5115671;M;Y;Y;1;189000.0;Working;Higher education;Married;House / apartment;36.00.00;10.00;1;0;0;0;3
1015;5136985;M;Y;N;0;247500.0;Working;Secondary / secondary special;Single / not married;House / apartment;34.00.00;09.00;1;1;0;0;1
1016;5126687;F;N;Y;0;90000.0;Working;Secondary / secondary special;Married;House / apartment;55.00.00;09.00;1;1;0;0;2
1017;5058509;F;N;Y;0;148500.0;Pensioner;Secondary / secondary special;Married;House / apartment;62.00.00;00.00;1;0;0;0;2
1018;5045513;M;Y;N;1;180000.0;Working;Secondary / secondary special;Married;House / apartment;32.00.00;12.00;1;0;0;0;3
1019;5021730;F;Y;Y;1;180000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;46.00.00;04.00;1;0;0;1;3
1020;5048542;F;N;Y;0;121900.5;Pensioner;Secondary / secondary special;Married;House / apartment;44.00.00;00.00;1;0;0;0;2
1021;5096342;F;N;N;0;112500.0;Working;Secondary / secondary special;Married;Municipal apartment;32.00.00;03.00;1;1;0;0;2
1022;5021293;F;Y;Y;1;180000.0;Commercial associate;Higher education;Married;House / apartment;33.00.00;01.00;1;0;0;1;3
1023;5143079;F;Y;N;0;225000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;38.00.00;01.00;1;0;0;0;2
1024;5116478;M;Y;Y;2;450000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;37.00.00;01.00;1;0;1;0;4
1025;5062294;F;Y;Y;0;225000.0;Working;Higher education;Married;House / apartment;49.00.00;07.00;1;0;0;1;2
1026;5091222;F;N;Y;3;135000.0;Working;Secondary / secondary special;Married;House / apartment;41.00.00;04.00;1;0;0;0;5
1027;5089887;F;N;Y;0;157500.0;Working;Higher education;Married;House / apartment;29.00.00;04.00;1;0;0;0;2
1028;5090790;F;Y;Y;0;238500.0;Working;Higher education;Married;House / apartment;42.00.00;19.00;1;0;0;0;2
1029;5146429;M;Y;N;0;261000.0;Commercial associate;Incomplete higher;Civil marriage;With parents;24.00.00;02.00;1;0;0;0;2
1030;5069292;F;Y;Y;1;180000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;42.00.00;07.00;1;1;1;0;3
1031;5054407;M;N;N;0;225000.0;Commercial associate;Higher education;Married;With parents;36.00.00;14.00;1;1;0;0;2
1032;5028616;M;N;Y;1;135000.0;Working;Higher education;Married;House / apartment;26.00.00;05.00;1;1;1;0;3
1033;5036319;F;N;Y;0;112500.0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;49.00.00;02.00;1;0;0;0;1
1034;5116606;M;Y;Y;0;180000.0;Working;Incomplete higher;Married;House / apartment;47.00.00;13.00;1;0;1;0;2
1035;5089218;F;Y;N;1;171000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;38.00.00;18.00;1;1;1;0;3
1036;5068648;M;N;Y;0;135000.0;Working;Secondary / secondary special;Single / not married;With parents;31.00.00;03.00;1;0;0;0;1
1037;5143560;M;N;N;2;202500.0;Working;Secondary / secondary special;Married;With parents;30.00.00;02.00;1;0;0;0;4
1038;5024925;F;N;N;0;33750.0;Pensioner;Higher education;Married;House / apartment;52.00.00;00.00;1;0;0;0;2
1039;5029082;F;N;Y;0;135000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;60.00.00;00.00;1;0;1;0;1
1040;5116633;F;N;Y;0;135000.0;Pensioner;Higher education;Single / not married;House / apartment;62.00.00;00.00;1;0;0;0;1
1041;5126518;M;Y;N;0;157500.0;Working;Higher education;Married;House / apartment;56.00.00;06.00;1;0;1;0;2
1042;5104945;F;N;Y;3;67500.0;Commercial associate;Secondary / secondary special;Married;House / apartment;46.00.00;01.00;1;1;1;0;5
1043;5116991;M;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;40.00.00;10.00;1;0;1;0;2
1044;5096340;F;Y;N;0;153000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;65.00.00;00.00;1;0;1;0;1
1045;5024670;F;N;Y;1;180000.0;Working;Higher education;Separated;House / apartment;41.00.00;04.00;1;0;0;0;2
1046;5062095;M;Y;N;0;180000.0;Working;Secondary / secondary special;Single / not married;House / apartment;28.00.00;05.00;1;1;1;0;1
1047;5079057;M;Y;N;0;121500.0;Working;Secondary / secondary special;Married;House / apartment;41.00.00;19.00;1;0;1;0;2
1048;5041881;M;N;N;0;112500.0;Working;Secondary / secondary special;Civil marriage;Rented apartment;40.00.00;07.00;1;0;0;0;2
1049;5053117;M;Y;N;1;270000.0;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;37.00.00;04.00;1;0;0;0;3
1050;5115921;M;Y;Y;0;360000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;42.00.00;01.00;1;0;0;0;2
1051;5150221;M;Y;Y;0;116100.0;Working;Secondary / secondary special;Married;House / apartment;28.00.00;07.00;1;0;0;0;2
1052;5026166;M;Y;Y;0;225000.0;Pensioner;Higher education;Married;House / apartment;66.00.00;00.00;1;0;0;0;2
1053;5100171;M;Y;Y;0;450000.0;Pensioner;Higher education;Married;House / apartment;47.00.00;00.00;1;0;0;0;2
1054;5126294;M;N;N;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;58.00.00;33.00.00;1;1;0;0;2
1055;5149980;F;N;Y;1;405000.0;State servant;Higher education;Married;House / apartment;35.00.00;12.00;1;0;0;0;3
1056;5089580;F;Y;N;0;112500.0;State servant;Secondary / secondary special;Married;House / apartment;32.00.00;01.00;1;1;1;0;2
1057;5041320;F;N;N;0;157500.0;Working;Higher education;Single / not married;Office apartment;52.00.00;09.00;1;0;0;0;1
1058;5105499;F;N;Y;0;202500.0;Working;Higher education;Married;House / apartment;29.00.00;04.00;1;0;0;0;2
1059;5095514;M;Y;Y;0;297000.0;Working;Secondary / secondary special;Married;House / apartment;56.00.00;03.00;1;0;1;0;2
1060;5089275;F;Y;N;0;315000.0;Working;Higher education;Married;House / apartment;37.00.00;10.00;1;0;1;1;2
1061;5069066;M;N;Y;0;202500.0;Working;Secondary / secondary special;Single / not married;House / apartment;27.00.00;08.00;1;0;0;0;1
1062;5125542;M;N;N;0;180000.0;Working;Higher education;Married;With parents;37.00.00;07.00;1;1;1;0;2
1063;5095033;M;Y;Y;0;202500.0;Commercial associate;Higher education;Married;House / apartment;42.00.00;04.00;1;0;0;0;2
1064;5142163;M;N;Y;1;360000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;32.00.00;07.00;1;0;0;0;3
1065;5029529;M;Y;Y;0;112500.0;Pensioner;Lower secondary;Married;House / apartment;60.00.00;00.00;1;0;1;0;2
1066;5090493;F;N;N;0;121500.0;Pensioner;Secondary / secondary special;Married;House / apartment;58.00.00;00.00;1;0;0;0;2
1067;5105291;F;N;N;0;112500.0;Working;Secondary / secondary special;Widow;With parents;28.00.00;02.00;1;1;1;0;1
1068;5116005;M;Y;Y;1;900000.0;Commercial associate;Higher education;Civil marriage;House / apartment;46.00.00;07.00;1;0;0;0;3
1069;5115679;M;N;Y;0;112500.0;Pensioner;Secondary / secondary special;Married;House / apartment;61.00.00;00.00;1;0;1;0;2
1070;5061500;F;N;Y;1;135000.0;Working;Incomplete higher;Married;House / apartment;44.00.00;26.00.00;1;0;0;0;3
1071;5045380;M;Y;Y;0;261000.0;Working;Incomplete higher;Married;House / apartment;44.00.00;04.00;1;0;1;0;2
1072;5041355;M;Y;Y;0;121500.0;Pensioner;Higher education;Married;House / apartment;66.00.00;00.00;1;0;1;0;2
1073;5113057;F;Y;N;0;202500.0;Commercial associate;Incomplete higher;Separated;House / apartment;39.00.00;04.00;1;0;1;1;1
1074;5148981;F;Y;Y;0;94500.0;Working;Secondary / secondary special;Married;House / apartment;50.00.00;28.00.00;1;0;0;0;2
1075;5010238;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;45.00.00;12.00;1;0;0;0;2
1076;5024604;F;N;Y;0;630000.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;60.00.00;00.00;1;0;1;0;1
1077;5090705;F;N;N;0;202500.0;Pensioner;Higher education;Single / not married;House / apartment;64.00.00;00.00;1;0;0;0;1
1078;5050724;F;Y;N;0;360000.0;Working;Higher education;Married;House / apartment;35.00.00;06.00;1;1;1;0;2
1079;5142781;M;Y;N;2;157500.0;Working;Secondary / secondary special;Separated;With parents;38.00.00;04.00;1;0;0;0;3
1080;5114643;F;Y;N;0;247500.0;Working;Secondary / secondary special;Separated;House / apartment;37.00.00;06.00;1;0;0;0;1
1081;5087536;M;N;Y;0;81000.0;Commercial associate;Higher education;Single / not married;House / apartment;27.00.00;05.00;1;0;1;0;1
1082;5053744;F;N;Y;0;360000.0;State servant;Higher education;Married;House / apartment;44.00.00;09.00;1;0;1;0;2
1083;5117698;M;Y;N;0;315000.0;Working;Higher education;Married;House / apartment;56.00.00;11.00;1;1;0;0;2
1084;5118560;F;N;Y;0;126000.0;Working;Secondary / secondary special;Single / not married;House / apartment;46.00.00;08.00;1;0;1;0;1
1085;5054496;F;Y;Y;0;225000.0;Commercial associate;Higher education;Separated;House / apartment;33.00.00;03.00;1;0;0;0;1
1086;5033895;F;N;N;2;135000.0;Working;Secondary / secondary special;Married;With parents;31.00.00;05.00;1;0;0;0;4
1087;5033659;M;N;Y;0;225000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;52.00.00;10.00;1;0;0;0;2
1088;5062205;F;N;Y;0;112500.0;Commercial associate;Higher education;Married;House / apartment;48.00.00;03.00;1;1;1;0;2
1089;5056237;F;N;Y;0;40500.0;Working;Secondary / secondary special;Married;House / apartment;35.00.00;14.00;1;1;0;0;2
1090;5061773;F;N;Y;0;157500.0;Pensioner;Secondary / secondary special;Separated;House / apartment;58.00.00;00.00;1;0;0;0;1
1091;5135863;F;N;Y;2;67500.0;Working;Secondary / secondary special;Married;House / apartment;33.00.00;02.00;1;0;0;0;4
1092;5050793;F;N;N;0;315000.0;State servant;Higher education;Married;House / apartment;58.00.00;18.00;1;0;0;0;2
1093;5091057;F;N;Y;2;270000.0;Commercial associate;Higher education;Married;House / apartment;42.00.00;06.00;1;0;0;1;4
1094;5149368;F;N;Y;0;180000.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;59.00.00;00.00;1;0;1;0;2
1095;5053156;F;N;Y;0;157500.0;Pensioner;Secondary / secondary special;Widow;House / apartment;65.00.00;00.00;1;0;0;0;1
1096;5091651;F;Y;Y;1;252000.0;Commercial associate;Secondary / secondary special;Separated;House / apartment;29.00.00;02.00;1;0;0;0;2
1097;5118545;F;Y;N;0;270000.0;Working;Secondary / secondary special;Married;House / apartment;50.00.00;05.00;1;0;1;0;2
1098;5024592;M;Y;Y;0;157500.0;Working;Secondary / secondary special;Married;With parents;24.00.00;04.00;1;1;0;0;2
1099;5125804;F;N;Y;0;270000.0;Working;Secondary / secondary special;Separated;House / apartment;50.00.00;06.00;1;0;0;1;1
1100;5024726;M;N;Y;0;162000.0;Pensioner;Higher education;Married;House / apartment;64.00.00;00.00;1;0;1;0;2
1101;5142448;M;Y;Y;0;315000.0;Working;Incomplete higher;Married;House / apartment;43.952.817.824.377.400;04.00;1;0;0;0;2
1102;5033728;F;Y;Y;1;202500.0;Working;Secondary / secondary special;Married;House / apartment;37.00.00;06.00;1;1;1;0;3
1103;5149327;F;Y;Y;1;180000.0;Working;Higher education;Separated;House / apartment;52.00.00;16.00;1;0;0;0;2
1104;5024033;F;N;Y;2;112500.0;Working;Secondary / secondary special;Married;With parents;40.00.00;01.00;1;0;0;0;4
1105;5113841;F;N;Y;0;135000.0;Commercial associate;Higher education;Married;House / apartment;25.00.00;03.00;1;1;0;1;2
1106;5022918;F;N;Y;0;225000.0;Working;Higher education;Single / not married;House / apartment;33.00.00;07.00;1;0;1;0;1
1107;5142649;M;Y;N;0;157500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;48.00.00;06.00;1;0;1;0;2
1108;5048276;F;Y;N;1;112500.0;Working;Higher education;Single / not married;House / apartment;27.00.00;04.00;1;0;0;0;2
1109;5022612;M;Y;Y;1;202500.0;Working;Secondary / secondary special;Married;House / apartment;28.00.00;02.00;1;0;0;0;3
1110;5028446;F;Y;Y;0;162000.0;Working;Secondary / secondary special;Single / not married;House / apartment;50.00.00;08.00;1;0;0;0;1
1111;5113556;M;Y;Y;0;450000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;50.00.00;03.00;1;0;1;1;2
1112;5091894;M;N;N;0;157500.0;Commercial associate;Higher education;Single / not married;House / apartment;28.00.00;04.00;1;0;0;0;1
1113;5025181;F;N;N;0;270000.0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;63.00.00;07.00;1;0;0;0;1
1114;5091795;F;Y;N;1;90000.0;Working;Secondary / secondary special;Married;House / apartment;42.00.00;03.00;1;0;0;0;3
1115;5022343;F;N;Y;0;67500.0;Pensioner;Secondary / secondary special;Widow;House / apartment;64.00.00;00.00;1;0;0;0;1
1116;5065704;M;Y;Y;0;225000.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;48.00.00;00.00;1;0;1;0;1
1117;5068511;F;N;Y;0;135000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;43.00.00;08.00;1;1;1;0;2
1118;5053941;F;N;N;0;135000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;58.00.00;00.00;1;0;1;0;1
1119;5036926;F;Y;Y;0;157500.0;Commercial associate;Secondary / secondary special;Married;House / apartment;33.00.00;08.00;1;1;1;1;2
1120;5114138;F;N;N;2;180000.0;State servant;Secondary / secondary special;Married;Office apartment;31.00.00;08.00;1;1;0;0;4
1121;5142595;M;Y;Y;0;418500.0;Working;Higher education;Married;House / apartment;52.00.00;00.00;1;0;1;0;2
1122;5052883;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;49.00.00;09.00;1;0;0;0;2
1123;5068019;M;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;42.00.00;09.00;1;0;0;0;2
1124;5146024;F;N;Y;0;360000.0;Commercial associate;Higher education;Married;House / apartment;30.00.00;11.00;1;0;1;0;2
1125;5036093;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;59.00.00;09.00;1;1;0;0;2
1126;5068339;F;Y;Y;0;112500.0;Working;Higher education;Married;House / apartment;28.00.00;01.00;1;1;1;0;2
1127;5095020;F;N;Y;0;225000.0;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;36.00.00;02.00;1;0;0;0;2
1128;5105185;M;N;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;44.00.00;02.00;1;1;0;0;2
1129;5117216;F;N;Y;0;202500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;30.00.00;05.00;1;0;0;0;2
1130;5089632;F;N;N;0;315000.0;Commercial associate;Higher education;Married;House / apartment;44.00.00;01.00;1;1;1;1;2
1131;5100464;M;Y;Y;1;315000.0;Working;Higher education;Married;House / apartment;47.00.00;02.00;1;0;1;0;3
1132;5028930;F;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;47.00.00;05.00;1;0;0;0;2
1133;5036412;F;N;Y;0;83250.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;55.00.00;00.00;1;0;1;0;2
1134;5116643;F;N;Y;0;261000.0;Working;Secondary / secondary special;Married;House / apartment;55.00.00;07.00;1;0;0;0;2
1135;5091766;M;N;Y;0;247500.0;Working;Secondary / secondary special;Married;House / apartment;48.00.00;06.00;1;0;0;0;2
1136;5067961;M;Y;Y;0;360000.0;Working;Higher education;Married;House / apartment;61.00.00;11.00;1;0;0;0;2
1137;5033814;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;36.00.00;03.00;1;0;0;0;2
1138;5113847;F;N;Y;0;225000.0;Working;Secondary / secondary special;Widow;House / apartment;54.00.00;07.00;1;1;0;0;1
1139;5142239;F;Y;Y;0;270000.0;State servant;Higher education;Married;House / apartment;45.00.00;23.00;1;0;0;0;2
1140;5117182;M;Y;N;0;112500.0;Pensioner;Secondary / secondary special;Married;House / apartment;56.00.00;00.00;1;0;0;0;2
1141;5126308;F;N;N;0;112500.0;Working;Higher education;Single / not married;Co-op apartment;35.00.00;01.00;1;1;1;0;1
1142;5142118;M;N;N;1;225000.0;Working;Higher education;Married;House / apartment;50.00.00;07.00;1;0;0;0;3
1143;5068196;M;Y;Y;0;173250.0;Working;Secondary / secondary special;Civil marriage;House / apartment;45.00.00;06.00;1;1;0;0;2
1144;5068692;M;N;Y;0;148500.0;Working;Secondary / secondary special;Single / not married;House / apartment;32.00.00;03.00;1;0;0;0;1
1145;5085780;M;N;Y;0;315000.0;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;49.00.00;11.00;1;0;0;0;2
1146;5096095;F;N;N;1;135000.0;Working;Secondary / secondary special;Married;House / apartment;29.00.00;04.00;1;1;1;0;3
1147;5046093;F;N;Y;0;157500.0;Pensioner;Secondary / secondary special;Widow;House / apartment;65.00.00;00.00;1;0;0;0;1
1148;5142599;F;N;Y;2;76500.0;State servant;Higher education;Married;House / apartment;40.00.00;06.00;1;0;0;0;4
1149;5045742;M;Y;N;0;225000.0;Commercial associate;Higher education;Married;House / apartment;36.00.00;04.00;1;0;0;0;2
1150;5053173;F;Y;Y;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;46.00.00;07.00;1;0;0;0;2
1151;5074735;M;Y;Y;2;216000.0;State servant;Higher education;Married;House / apartment;30.00.00;07.00;1;0;0;0;4
1152;5036996;F;N;Y;0;90000.0;Pensioner;Secondary / secondary special;Separated;House / apartment;58.00.00;00.00;1;0;1;0;1
1153;5146410;M;N;Y;0;211500.0;Working;Secondary / secondary special;Single / not married;House / apartment;28.00.00;03.00;1;1;1;0;1
1154;5054097;M;Y;N;2;202500.0;Working;Higher education;Married;House / apartment;32.00.00;02.00;1;0;0;0;4
1155;5050975;F;N;N;1;112500.0;State servant;Secondary / secondary special;Single / not married;House / apartment;44.00.00;21.00;1;0;0;0;2
1156;5068340;F;Y;Y;0;112500.0;Working;Higher education;Married;House / apartment;28.00.00;01.00;1;1;1;0;2
1157;5037254;M;N;N;0;166500.0;Working;Secondary / secondary special;Single / not married;House / apartment;23.00;01.00;1;0;0;1;1
1158;5091921;F;N;Y;2;72000.0;Working;Secondary / secondary special;Married;House / apartment;42.00.00;15.00;1;1;1;0;4
